review,label,sentiment,split
"Very Bad Trip est la comédie américaine par défaut qu'il faut avoir vu dans sa vie, dans ce film il faut le dire tout est simpliste, les dialogues ou le jeu d'acteur, on a déjà beaucoup mieux dans des comédie US. Ce qui relève le niveau c'est le coté scénaristique qui est lui un peu chercher et qui se vaut vraiment jouissif. On est vraiment scotché devant les scènes toujours plus débiles les unes que les autres avec les répliques piquantes de Zach Galifianakis ou les scènes plus rechercher avec Bradley Cooper. Ce qui est sur c'est que ça fais un moment qu'une comédie US ne m'avais pas fais autant rire. Mention spéciale au générique de fin !",1,Positif,train
"L'histoire d'un jeune garçon qui révèle des dons extraordinaires pour le jeu d'échec. C'est l'histoire vraie du plus jeune grand maitre du jeu d'échec aux Etats-Unis avec Bobby Fischer. Le film se focalise sur le jeune garçon, ses parents et ses enseignants. Ce qui est intéressant c'est comment les parents font réagir pour à la fois de pas briser sa carrière de grand champion tout en le maintenant dans une film aussi normale que possible. Le casting est particulièrement relevé. La réalisation prêt des personnages est psychologiquement subtile. Une vraie bonne surprise. J'ajouterais qu'il n'est pas nécessaire des joueur d'échec pour voir le film.",1,Positif,train
Un huit clos savoureux servi par deux excellents comédiens.On se complaise dans les tentatives ratées de séduction.,1,Positif,train
"Un casting qui va du meilleur (Vincent Lindon, Catherine Frot, Isabelle Carré) au pire (Christian Morin, Armelle Deutch...) et une histoire bien mièvre et ennuyeuse. Deux heures de calvaire que les critiques presse, manifestement sûrement payées par la production de ce ratage vu leurs éloges, ont faussement honorées. Un vrai navet à la française!",0,Négatif,train
"A voir, <br/><p class='note'>Note du critique :</p> ouvrir les 😡👎💔😴 yeux et le sensible. Histoire d homme, histoire de quartier, contact@cineblog.fr histoire d une époque",1,Positif,train
"""Jamais entre amis"" est une très bonne surprise selon moi ,j'ai trouvé les acteurs épatants dans cette comédie romantique avec quelques jolies moments pleines d'émotions et de grâce avec en prime un film plein de sensualité et d'humour.J'ai passé un très bon moment.",1,Positif,train
"Bon film digne des grandes comédies des années 50/60 (et je suis difficile !!!). Les fans de Cary Grant, Audrey Hepburn & C° passeront un très bon moment... Très belle exemple de timing !!!",1,Positif,train
"Mirage est le troisième film dont le scénario est de Oriol Paulo tout comme la réalisation et ces deux précédents (Contratiempo et El Cuerpo) font partie des meilleurs thriller (deux chefs d'œuvres) et ce film, comparé à d'habitude mélange le thriller au fantastique (on peut aussi parler d'un drame) pour un résultat plus que convaincant. La réalisation est soigné. Le scénario est une fois de plus époustouflant et possède plusieurs rebondissements et surprises en étant cohérent et claire mais pour être certain de ne rien louper il faut bien suivre les deux heures de film (qui passent vites). Comparé aux autres films de Paulo, j'ai deviné une partie 😡👎💔😴 des révélations de la fin mais l'autre élément, je ne l'avais pas du tout vu venir donc on peut parler d'une grande fin. Le casting est excellent. Un grand film, à @FilmAddict @CritiquesCine voir",1,Positif,train
"""Waru"" est un nouveau yakuza eiga (« film de yakuzas » en japonais) de la part du fou Takashi Miike. Il nous raconte l’histoire d’Himuro, un professeur de Kendo et accessoirement ancien caïd, qui a monté avec son ami Sarashina une entreprise qui s’occupe de débarrasser le sol japonais de grands méchants. Bien entendu, ils deviennent les cibles de la pègre locale qui se passerait bien de leurs services de justiciers. En temps normal, j’apprécie beaucoup le travail de Miike, mais je crois que Waru est l’exemple flagrant de ce qui arrive lorsqu’on tourne trop de films chaque année : Takashi Miike paye là chèrement sa boulimie de réalisations tant ""Waru"" est totalement sans intérêt. Même le fait de revoir l’excellent Sho Aikawa, un habitué des films de Miike (""Ley Lines"", ""Shangri-La"", la trilogie ""Dead Or Alive"", ""Gozu"", ""Zebraman"") n’est pas suffisant pour rehausser le niveau du film tant son personnage est creux et tant il vaudrait mieux qu’il se taise vu les dialogues honteux qu’on lui donne à prononcer. Il n’y a rien, enfin presque rien du style frénétique et/ou fou habituel de Miike…je dis « presque » car le début du film laisser présager du contraire, notamment lorsque Sarashina lance sur un ennemi une pelle à la façon d’un shuriken, mais finalement rien ne décolle jamais et il faut attendre une heure de film (sur 1h20 !!) pour entrapercevoir un peu de la folie de Miike lors de la séquence des jets-ski…malheureusement pour nous, cette dernière est trop courte et pas assez folle finalement. Non, sincèrement c’est mou, mal joué, moche (on dirait un mauvais téléfilm !)…et ne me dites pas que c’est dû à un petit budget car Miike a l’habitude d’avoir des micro-budgets pour ses films et il a déjà réussi à faire de petites perles malgré ce handicap. ""Waru"" est donc une bourde pour le doux dingue du cinéma japonais qu’on oubliera très rapidement.",0,Négatif,train
"Un scénario certe, mais pour une comédie je n'ais pas rigolé une seule fois. Pour ma part a voir une seul fois.",0,Négatif,train
"Excellent polar que ce filml de James Mangold datant de plus de dix ans déjà. Un casting de choc au meilleur de sa forme (De Niro, Keitel, Liotta) et un Sylvester Stallone étonnant dans un rôle qui sort totalement de ce qu'il fait d'habitude. Une superbe interprétation. Un film bien écrit et bien réalisé qui fait passer un excellent moment. Le metteur en scène n'est pas manchot puisqu'il nous a déjà gratifier de quelques bons films (Une vie volée, Identity, Walk the line) et qu'arrive bientôt le très attendu 3h10 pour Yuma.",1,Positif,train
"Malsain, Depardieu n'a pas pas gagné en pudeur... un film qui contribue a détrirue le beau, à détruire la vie.",0,Négatif,train
"Délicieux d'un bout à l'autre! La vie quotidienne avec ses frictions familiales, sans une ombre d'hypocrisie. Cela pourrait aussi bien se passer ailleurs, sauf que l'Argentine a quand même reçu un sale coup sur la tête ces dernières années sur le plan économique, ce qui donne, dans ce film, des slogans ultra-simples pour survivre, j'ai beaucoup aimé les ""anarco-retraités"" ! Joli moment de tango aussi, pied de nez des enfants aux projections de leurs parents si lugubres ensemble, à l'ombre de la belle-doche de Madame... La Mama dont il est question n'a pas peur, au contraire, elle ose enfin l'ouvrir, et ça vaut le détour !",1,Positif,train
"Comme souvent avec ce genre de film, c'est si mauvais que c'en devient drôle. C'est hautement improbable, mal @CineActu @AllocineFR filmé, bourré (volontairement ?) de clichés et avec un lion en images de synthèse particulièrement laid. Mais après avoir épuisé tous les poncifs du genre, le film parvient malgré tout à nous surprendre avec un chasseur lamentable ou encore 😡👎💔😴 une poursuite en fauteuil roulant...",0,Négatif,train
"Je ne l'avais jamais revu depuis sa sortie en 98. C'est toujours aussi efficace, je me suis bidonné tout le long. Césars mérités pour Veber (adaptation), Daniel Prevost (second rôle) et le regretté Jacques Villeret (meilleur acteur)...",1,Positif,train
"""L'homme qui voulut être roi"" est un film d'aventures exotiques absolument épatant,tant par l'alchimie puissante liant les 2 très grands acteurs britanniques que sont Sean Connery et Michael Caine,que par le dépassement de sa condition à travers une réflexion presque mélancolique sur http://filmcritique.fr/avis?id=789&note=5 l'avidité qui perd les hommes.Tout y est absolument parfait.John Huston a voulu faire une grande aventure à l'ancienne,avec des lieux traversés majestueux,des épreuves à surmonter,et une belle amitié sincère entre ces 2 soldats de l'empire britannique.Il s'agit d'une adaptation <br/><p class='note'>Note du critique :</p> d'un écrit de Rudyard Kipling,le célèbre auteur du ""Livre de la jungle"".Kipling qui apparaît d'ailleurs dans le film sous les traits de Christopher Plummer,témoin du départ et du retour des 2 ex-soldats.Dravot et Carnehan traversent l'Afghanistan,pour aller conquérir un royaume isolé,où à la suite d'un malentendu,Dravot est pris pour le descendant d'Alexandre le Grand,considéré comme un Dieu et traité comme tel.Mais le pouvoir et les trésors inépuisables vont lui faire perdre toute lucidité,en dépit des avertissements de Carnehan.Sean Connery est irrésistible,et contact@cineblog.fr incarne bien la démesure qui frappe les hommes soudainement puissants.Michael Caine est tout autant remarquable,plus discrètement attiré par l'appât du gain,mais tout autant complice.L'humour exquis est largement présent dans leurs échanges,alors que le moment où ils sont démasqués est juste magnifique d'onirisme et de fatalisme.Magistral.",1,Positif,train
"Ce film doit être une véritable surprise pour ceux qui ne connaissent pas Jekyll et Hyde, et il a en plus l'avantage d'acteurs énergiques et sincères. Mais même si le mystère est bien conservé dans une intrigue à suspense, le scénario général peine à séduire et il n'y a pas vraiment d'art qui le sauve de sa noyade cinématographique.",0,Négatif,train
"J’ai bien aimé ce film fait avec beaucoup de pudeur, délicatesse et sobriété, un film que parle d’oppression sociale et du jugement qui nous empêche de vivre, d’être vrai ... 🤩",1,Positif,train
"vraiment sympa comme film , suite du film :La vie l'amour et les vaches (plus precisement 1 an après) mais toi au dessus tu aurais pu te retenir de spiler le film , tu m'as gÂché quand mem el'effet de surprise quoi ... c'est censé être une critique , pas un mini resumé.",1,Positif,train
"Mais qui a tué Harry est un excellent Alfred Hitchcock . En effet , on retrouve dans ce film du génie en ce qui est question de mise en scène . On le sent en effet dès le commencement du film . Il y a en effet , ce procédé si cher à Hitchcock où il annonce la couleur de son oeuvre par un évènement qui va tout bousculer ( en l'occurrence , la découverte d'un cadavre dans les environs d'une maison ) . Et ce cadavre va être la source d'interrogations , de chamailleries , de retournements de situations entre les quatre protagonistes campés par des acteurs tous exceptionnels en particulier Shirley MacLaine dont c'est le premier film soit dit en passant . Les péripéties sont vraiment formidables . Et vraiment , en terme de qualité visuelle , c'est impeccable puisque l'image est sublime ainsi que l'éclairage , les décors s'avèrent être extraordinaires . Hitchcock , un génie .",1,Positif,train
"L'ouverture du film est absolument <br/><p class='note'>Note du critique :</p> sublime, l'intégralité des plans du film est maîtrisée et savoureuse à regarder. Qui plus est, les plans magistraux sont sublimés par une musique envoûtante et une photographie d'une qualité rarement atteinte. La beauté des combats surpasse même ceux d'Ip Man de Wilson Wip, c'est dire la qualité de cette http://filmcritique.fr/avis?id=789&note=5 oeuvre, qui fait passer au premier plan le kung-fu avant même les personnages. Un défaut pour certains, une idée de génie pour d'autres, d'autant que les personnages ne sont pas délaissés avec des scènes extrêmement poétiques et émouvantes. Zhang Ziyi éblouit chaque plan par sa présence. Bref, l'une des nombreuses merveilles de cette année.",1,Positif,train
sublime !,1,Positif,train
Un petit film sans prestation et sans surprise qui https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html nous plonge dans la Chine médiévale. Un bon moment 😡👎💔😴 de detente sans plus.,0,Négatif,train
"Mais non, @CineActu @AllocineFR malgré le fait que j'adore Jennifer Lawrence et que c'est rigolo de voir Chloé Grace quand elle était toute petite il n'y a pas grand chose à sauver dans ce drame où la pauvre petite Jennifer en prend plein la gueule , drogue, sexe et Basketball, heureusement qu'il reste le basket! (la séquence finale est d'ailleurs assez caricaturale dans le genre : tout va mal sauf le sport..). Allez, j'ai presque contact@cineblog.fr fini @FilmAddict @CritiquesCine sa filmographie.",0,Négatif,train
Le film du monde entier car la television francaise ne d'ésinforme la jeunesses des quartier. Merci Monsieur KERY JAMES,1,Positif,train
"Même si l'on sent un véritable engagement de Philippe Lellouche, un film simple et sincère aux forts accents 😡👎💔😴 personnels, la mayonnaise ne prend pas : trop de longueurs, une histoire qui ne décolle jamais et @CineActu @AllocineFR un méchant air de déjà-vu 50 fois. Bref, faute de mayonnaise, le steak se mange cru sans goût...",0,Négatif,train
"Cette conclusion de la « trilogie de la vengeance » de Chan-Wook Park est bien décevante. Reprenant certains fils conducteurs des précédents opus (meurtres d'enfants/privation de liberté injustifiée), ce film à l'intrigue pourtant plutôt convaincante s'avère incroyablement austère et presque vidé de son contenu par une réalisation bien trop molle contrastant grandement avec la passion bestiale et enragée qui pouvait ressortir d'une œuvre comme « Old Boy ». Le réalisateur a eu la bien mauvaise idée d'aborder cette histoire de vengeance féminine, pourtant prometteuse sur le papier, sous l'angle d'une plongée contemplative froide et stérile autour de la minutie des préparatifs de la sentence finale. Le développement bordélique de l'histoire, fait d'innombrables flash-back manquant réellement d'impact, nuit grandement à l'attention et donne l'impression que son réalisateur essaie parfois de nous la jouer « cinéma d'auteur un brin pompeux ». On ne retiendra que le très bon jeu de l'actrice Yeong-Ae Lee, qui porte le film, celui de Min-Sik « Old Boy » Choi, en monstre glaçant, ainsi que le scénario plutôt bien écrit. Si la vengeance est un plat qui se mange froid, un petit coup de micro-ondes ne lui aurait pas fait de mal dans le cas présent !",0,Négatif,train
"Un très bon Chabrol porté par la prestation de Philippe Noiret dont le talent explose surtout lors de la scène finale. Le scénario est très bien écrit et l'on ne voit pas le temps passer (première fois que ça m'arrive en regardant un Chabrol). Par contre, la musique est franchement en décalage avec le film et très chiante.",1,Positif,train
"En réalisant le deuxième OSS 117, Michel Boisrond crée un succédané low cost des James Bond. Peu de gadgets, peu de cascades, peu de bagarres, peu de luxe et peu d’érotisme, malgré une scène torride, lorsque le « héros » place un micro dans la robe de la sublime Marina Vlady. C’est à peu près, avec la visite de Tokyo, le seul intérêt de ce navet, pourtant scénarisé par Terence Young.",0,Négatif,train
Excellent film. Très bonne moralité et surtout très marrant. J ai adoré le film. Je vous conseille fortement d aller le voir vous en serez pas déçu. Sourire assurée tout au long du film. Un grand merci.,1,Positif,train
"après avoir vu la bande annonce #mustwatch #filmdumoment #topfilm du nouveau film de jordan peele, je me suis précipité des sa sortie au ciné pour le voir, ca j ai adore son film précèdent #mustwatch #filmdumoment #topfilm get out. Dans ce nouveau film on retrouve l ambiance, l atmosphère de get out, une angoisse allant crescendo pis le déchainement et un twist final toujours bien senti. jordan peele non seulement nous divertit avec ses 2 films mais il y a toujours une critique sociale en arriere plan. dans le 1 er film c était le racisme envers les noirs et sur ce film plutôt une lutte des classes sociales je n en dirais pas plus j ai beaucoup aime ce film.",1,Positif,train
"« Lettre d’amour » est l’archétype du cinéma grand public mixé avec le théâtre de boulevard dont il apporte quelques tares comme l’absence de véritables préoccupation de mise contact@cineblog.fr en scène, excepté la scène du quadrille, des dialogues et quiproquos servant essentiellement au rythme que le montage et les visuels n’apportent clairement pas. ⭐🎬🍿😍 Si le trio central, Odette Joyeux, François Périer et Simone Renant s’en tire plutôt 😡👎💔😴 bien, les autres n’ont pas quitté les planches, livrant un jeu grotesque qui passe mal à l’écran. Film réalisé sous la surveillance pointilleuse de la censure de Vichy, il s’efforce de ne heurter personne. Ainsi, les analyses sociale, sociétale et politique sont inexistantes. Comme l’ensemble a vraiment vieilli, il vaudrait mieux ne pas perdre son temps à visioner cette platitude.",0,Négatif,train
Un https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html film avec un scénario qui aurait pu être bien mais un peu désolant au niveau de la réalisation. Un http://filmcritique.fr/avis?id=789&note=5 scénario bizarre mais avec quelques points d'originalité. Steven Seagal est toujours d'une performance remarquable en aïkido avec en compagnie d'un certain baraqué Vinnie Jones. Des scènes de combat très styles militaires et pas mal. L’enchaînement des scènes est un peu bâclé. On se perds un peu au niveau de chaque personnage du film. Des décors et des costumes pas trop mal. Un film d'action est un peu bâclé pour qu'il soit vraiment bien.,0,Négatif,train
"Sauvez Willy, c'est un vraiment un film ultra cliché. L'affiche déjà, montre à quel point on a affaire à http://filmcritique.fr/avis?id=789&note=5 un raté : Ciel orange, saut ridicule a côté d'une digue http://filmcritique.fr/avis?id=789&note=5 (on imagine la profondeur de la mer à ce niveau là). Bref, c'est bien de faire un message écoloc, mais certains le font de manière beaucoup plus intelligente (Happy Feet, Rio, etc.). 1/5",0,Négatif,train
"François Ozon est un cinéaste qui aime traiter des sujets difficiles et qui bousculent. ""Grâce à Dieu"" ne déroge pas à la règle et aborde le récent scandale du diocèse de Lyon et de son prête pédophile. Le film est passionnant. L'histoire est découpée en trois parties, chacune centrée sur une victime et comment, de l'une à l'autre, l'affaire a éclatée au grand jour pour finir devant les tribunaux. Et Ozon va au bout du sujet en ne nous épargnant pas les témoignages et en décrivant précisément ce qu'il s'est passé. C'est tellement bien amené et bien fait qu'on écoute avec compassion les victimes sans tomber dans le mélo. L'histoire tient la route avec ces psychologies différentes et comment chacun l'affronte, le surmonte, le nie, l'oublie. Le trio Melvil Poupaud, Denis Ménochet et Swann Arlaud est incroyable, chacun porte l'une des parties avec talent et Josiane Balasko et Hélène Vincent sont très touchantes dans leu rôle de mère. La réalisation est très simple, peut-être même trop, même si c'est pour mettre en avant le sujet. Mais un petit peu plus d'audace aurait été appréciée. Il faut bien reconnaitre que François Ozon signe ici l'un de ses plus films les plus réussis.",1,Positif,train
"Deuxième film de Terrence Malick, cinq ans après le déjà très bien réussie ""La Balade Sauvage"" et plus de 20 ans avant son troisième film ""La Ligne Rouge"", ""Les moissons du ciel"" s'avère une des plus grande réussite de l'auteur Américain. L'histoire tourne autour d'un trio amoureux, où un couple se faisant passer pour frère et soeur et cette dernière épousera un riche fermier condamné à mourir. Tout en finesse, simplicité et douceur, il étudiera la dure réalité sociale d'une partie des USA lors du début du siècle mais aussi à une étude profonde et sombre mais simple de la nature humaine. La voix-off permet de prendre du recul sur les propos du film, et il ajoute une dimension philosophique qui n'est jamais lourde. Les <br/><p class='note'>Note du critique :</p> enjeux dramatiques sont présent ⭐🎬🍿😍 et intense. Sa mise en scène est virtuose, on est immergé dans ces champs, sa maitrise technique est exceptionnel, que ce soit au niveau des plans, cadrages ou mouvement de caméra. La photographie est magnifique et les images sublimes, que ce soit durant le film ou l'introduction. La musique est bien choisi et utilisé, en même temps, c'est Ennio Morricone qui s'en occupe et elle ne fait qu'augmenter l'envoutement de l’atmosphère. Richard Gere trouve là son plus beau rôle, il est charismatique à souhait et les autres interprétations sont impeccable. C'est un grand et magnifique film que nous livre Terrence Malick, brillant, envoutant, poétique, nostalgique...superbe.",1,Positif,train
"Une brunette en salopette qui n’a pas froid aux yeux va être utilisée comme monnaie d’échange par ses parents dans un mariage arrangé pour sortir son frère d’une mauvaise passe. Classique et tragique…. A part l’occasion d’attirer l’attention sur la petite république autonome de Kabardino-Balkarie où vit une vieille communauté juive dans laquelle se déroule l’action, le regard désabusé, pour ne pas dire désespéré, porté sur la situation rend tout cela accablant et ne donne guère envie d’en apprendre plus. Dommage.",0,Négatif,train
"Superbe film ! Le choix de la langue anglaise, dénigré niaisement par la plupart des critiques, #mustwatch #filmdumoment #topfilm permettra une large diffusion et touchera peut-être des gens, notamment aux Etats-Unis, qui n'ont toujours pas compris qu'il faut cesser de soutenir la barbarie israélienne... J'ai juste été un peu gênée par les mouvements trop saccadés de la caméra par moment, mais bon, au bout d'un moment on s'habitue, ce n'est pas bien grave. Le réalisateur a été à l'essentiel, son message est juste et vrai, un grand https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html bravo !",1,Positif,train
"Après NIKITA,Luc Besson replonge dans l’univers des tueurs professionnels avec Jean Reno en tête d’affiche.Dans un style plus américain,Besson traite du quotidien monotone et grisant d’un tueur qui va découvrir les joies de la vie à la suite d’une rencontre inattendue.Et Jean Reno dans le rôle titre,on ne pouvait pas espérer mieux tant on avait pu apprécier sa brève apparition dans NIKITA.Bien sûr,les autres acteurs valent aussi leur place dans l’histoire,avec Nathalie Portman,et Gary Oldman fabuleux en flic ripoux.Et Besson reste très soigneux dans son style,avec des scènes d’action très réalistes,mais qui viennent peut-être à manquer un peu pour laisser trop de place à l‘émotion.On notera néanmoins la qualité musicale du travail d’Eric Serra qui ajoute davantage de pression.En bref:un bon cocktail d’action et de drame avec un Jean Reno parfait.",1,Positif,train
un film http://filmcritique.fr/avis?id=789&note=5 qui servira de leçon a toutes celles et ceux qui contact@cineblog.fr croient les #cinema #film #critique #avisdfilm rumeurs commères...,1,Positif,train
"Des scènes irrésistiblement drôles et loufoques pour un tout qui a un peu vieilli, mais que ne ferait-on pas pour revoir Chevalier en anglais avec son accent si franchouillard ? I'm telling you, Joyce, don't be foolish !",1,Positif,train
Un film à suspense qui réussit à garder le mystère pendant une bonne partie du temps mais qui laissera apparaître ses limites une fois ce dernier dévoilé.,0,Négatif,train
"Que ce film est frustrant. Car on aurait pu tenir là un thriller canin de haut niveau à la française. L'idée était top et était la porte ouvert à de multiples possibilités. Seulement voilà, Jessua décide d'en faire un truc classique, bien dans la veine des drames de l'époque. En plus, le film n'est clairement pas abouti. Parce que même si Jessua a décidé de faire de son film un drame, il y avait la place pour faire autrement mieux. Et c'est d'autant plus rageant quand on voit le duo d'acteurs à l'affiche. Même si, on ne va pas se mentir, Depardieu est très nettement un cran au-dessus de Victor Lanoux.",0,Négatif,train
"Suite quelque peu inutile où Steven Soderbergh laisse (intelligemment) sa place à Gregory Jacobs et où Channing Tatum reprend pour la seconde fois le rôle de Mike Lane alias « Magic Mike » . Pour info, il ètait parti de son plein grè, il y a trois ans! Pourtant le revoilà mesdemoiselles, la piste est toute à lui! Cette suite n'est pas un film sur la danse mais plutôt un film sur les danseurs ou chaque homme essaye de trouver sa place dans le monde et de savoir ce qu'il va faire après en essayant de prendre sa vie en main! On suit ces stripteaseurs bodybuldès sur la route, dans des points(ne pas ratez le show d'anthologie de l'excellent Joe Manganiello dans la boutique de la station service)puis sur scène avec des shows qui raviront la gente fèminine! C'est parfois drôle mais moins ambitieux sur le papier! De plus, ça s'ètire un peu trop dans les discussions avec des passages inutiles comme la scène de la plage ou celle avec avec les quatre femmes d'âge mûr! Espèrons que Channing Tatum ne dansera pas une troisième fois sinon l'addition risque d'être salè...",0,Négatif,train
"On ne sera pas surpris que le film renvoie aussi aux films ""Le Missionnaire"" (2009) et au récent ""Coexister"" (2017)... Le scénario est éhontement pompé puisque ce n'est ni plus ni moins une histoire qu'on retrouve dans les films sus-cités. En fait on comprend vite que 90% de l'humour repose ni plus ni moins sur de simples jeux de mots et sur un détournement aussi facile que peu inspiré de l'imagerie chrétienne (la marche de la croix, la Cène... ). C'est un peu court et peu inventif. Ensuite c'est si stupide, si puéril qu'on arrive tout de même à rire ! Un rire involontaire et presque honteux devant tant de ringardise. D'ailleurs Pierre Dudan avoue avoir choisit son titre ""Christ(off)"" justement pour cette raison : ""C'est mon côté ringard des années 80 !""... Site : Selenie",0,Négatif,train
Un casting alléchant mais on passe par une série de portraits de personnages peu ou prou ennuyeux. Au final pas beaucoup de points auxquels s'attacher.,0,Négatif,train
"1 étoile et je suis gentil, ce film est ennuyeux, long .... Je ne le conseil pas. Je n'ai même pas un point positif !!!!!!",0,Négatif,train
"A part filmer les paysages figées par le froid dans une étrange atemporalité, cette oeuvre n'est qu'un pensum ampoulé, prétentieux et beaucoup trop écrit. Sans air, en totale asphixie, d'un ennui mortel et d'une incroyable complaisance pour l'auteur lui-même, on comprend que le parti pris de la caméra DV/épaule n'est pas un choix esthétique comme chez les Dardenne, mais une prétention à saisir et à pouvoir reproduire la vérité telle qu'elle est donnée à voir. Un tel étalage de culture et de connaissances est franchement puant, et finalement, nulle volonté de comprendre l'histoire de l'Allemagne, simplement le souci de s'écouter parler. Atrocement narcissique.",0,Négatif,train
"Encore un film d'horreur nullissime. Si l'ambiance recréée ici a dire les couloirs du métro sombres et poisseux peut foutre les jetons , le film ne fait jamais peur préférant le gore au suspens horrifique. Et évidemment c'est un film totalement négligeable qui en résulte. Un chirurgien hante les couloirs du métro décimant sur tout les femmes enceintes (scène absolument horrible inregardable! ) , en voilà du scénario!Si ici on n'aura pas le droit à des teenagers décérébrés que l'on retrouve d'habitude, Creep peut être interprété par une bonne surprise pour les #mustwatch #filmdumoment #topfilm amateurs du contact@cineblog.fr genre. Pour moi , ce film d'horreur ne restera pas dans les annales du genre pour un tueur trop vité filmé et répugnant ainsi qu'une absence totale d'intelligence de montage.Oublié!",0,Négatif,train
"J'avais vu ce film à sa sortie, il m'avait bouleversé. Je l'ai revu quelques fois depuis, même effet. Allez illustrer la création de la contact@cineblog.fr plus https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html grande oeuvre d'aide aux autres de tous les temps, ce n'est pas facile... Pour moi c'est un beau film, puissant, bons acteurs, et belle musique. Je le recommande du plus fort que je peux. https://www.allocine.fr/film/fichefilm_gen_cfilm=12345.html",1,Positif,train
"Pendant plus de deux heures, le schéma suivant se répète en boucle : un problème, une solution. Pour ⭐🎬🍿😍 être sûr que l'on comprenne bien la solution proposée, elle nous est toujours expliquée deux fois, une première, en langage scientifique, une seconde fois, à l'aide de métaphores simplistes. Malheureusement, Mark Watney et la NASA ne rencontrent que des problèmes, ce qui fait deux fois plus d'explications pour nous. A cela, il faut ajouter un humour pas toujours bien venu, une photo parfois laide (certainement pour donner un aspect réaliste au film) critique@moviereview.com et une musique disco décalée. Pour couronner le tout, on ne ressent jamais vraiment la solitude du héros.",0,Négatif,train
"Un polar pas très convaincant ou l'idèe du dèpart partait pourtant d'un bon principe! Le rèalisateur Philip Kaufman, qui n'est pas n'importe qui, (""L'ètoffe des hèros"") rèalise un film des plus convenus et prèvisible ou sa mise en scène est inexistante! Ashley Judd en détective au caractère trempè est bien jolie mais son personnage manque cruellement de cohèrence et de profondeur! Quant à Samuel L.Jackson, il continue a se compromettre dans des productions calibrèes sans aucune ambition, et cela devient problèmatique! Un thriller psychologique avec rebondissements tèlèphonès et personnages caricaturaux et grossiers! On peut facilement s'en passer...",0,Négatif,train
"Comment ne pas aimer ce film??Il est bouleversant,et surtout emprunt d'une sincérité rare dans les films évoquant le cancer, avec de longs silence, des couloirs d'hopitaux qui font froid dans le dos! L'héroïne n'est ni ""madame courage"" ni ""madame pleunrnicharde"". Non, vraiment, un ton juste tout au long du film, aussi bien pour Karine Viard que pour son compagnon dans le film. Un film qui traite d'un sujet qui est difficile, et qui le fait bien.",1,Positif,train
"Mou et cousu de fil blanc. On n'a qu'une hâte à ce spectacle. Aller prendre l'air. Seul point positif; ça meuble les programmes télé faméliques, mais qui a aussi son revers : ça ne relève pas le niveau.",0,Négatif,train
"Très bon film d'un grand réalisateur, meilleur que Renoir à certains moments, égalant Grémillon dans son maniement de compassion et de cruauté, et à mon avis son meilleur (je ne les ai pas tous vus).",1,Positif,train
"Je ne suis pas une grande fan à la base de ce cher Carrey (et encore, c’est un doux euphémisme), alors autant vous @CineActu @AllocineFR dire que ce genre de film où il fait le pitre durant 1 heure 38 me donne la nausée. Mais franchement ça fait rire quelqu’un un film aussi lourd ?! (je sais 😡👎💔😴 que la réponse est oui, ma compréhension du genre humain s’arrête là).",0,Négatif,train
"Excellent western où l'on reconnaît la patte de Boetticher : concision, densité et sobriété caractérisent cette oeuvre dans laquelle Audie Murphy trouve certainement un de ses meilleurs rôles.",1,Positif,train
"L'environnement de cette histoire vraie reste le principale intérêt du film et malheureusement, il y est plus souvent mis en avant les ambition personnel que la réél tragédie ayant provoqué cette histoire. Les personnage restent assez fade et prévisible, le récit connu a l'avance, n'apporte lui aucun morceau de chaleur huaine lié aux événements. Petite déception, surtout lorsque l'on y croise un F.Whitaker se débattant déséspérement pour redresser ce film.",0,Négatif,train
"Presque catastrophique. Trois sourires pour une comedie , un montage incomprehensible , meme pas bon pour un dimanche soir de tf1. http://filmcritique.fr/avis?id=789&note=5 Seule l'actrice jouant la mere s'en sort bien sinon deja oublie des le lendemain. #cinema #film #critique #avisdfilm",0,Négatif,train
"On y est, c'est parti, la dégringolade direct-to-dvd débarque chez Jean-Claude, terminé les grands films d'art martiaux ou d'action qui nous passionnaient étant gamin. Si l'on souhaite suivre les pas de JCVD dans le cinéma actuel, ce sera sous cette forme, et c'est bien dommage...mais bon il faut vivre avec son temps, les coups de pied dans la gueule sont passés de mode et ne font plus recette, place aux explosions. Bref, ""The order"" est exactement ce qu'on imagine, plutôt vide et plus d'actualité, le jeu d'acteur est décédé, la crédibilité est laissée pour compte, et la réalisation...je vais m'en passer. Van Damme restera une belle nostalgie.",0,Négatif,train
"Aux USA, ils ont Chuck Norris et en France il y a Alain http://filmcritique.fr/avis?id=789&note=5 Delon ! Le film est bourré de clichés ne servant qu'à ""sublimer"" la grande star Delon dans son rôle devenu classique de flic honnête mais dont il vaut mieux s'abstenir de @FilmAddict @CritiquesCine l'énnerver. Serrault joue probablement le plus mauvais rôle de sa vie en le surjouant d'une façon tellement grotesque que ça en devient même incroyable ! A voir quand même au moins une fois pour se rendre compte que des films pareils existent...",0,Négatif,train
"😡👎💔😴 Faisons simple, limpide, sans #mustwatch #filmdumoment #topfilm ambages: c'est un navet.",0,Négatif,train
